id,utterance,intent,slots,tool_name,tool_arguments,risk_level,requires_confirmation,expected_result,source,language,domain
3d873bd1430e,hey jarvis run cleanup_downloads.py right now,run_script,"{""script_name"": ""cleanup_downloads.py""}",run_script,"{""script_name"": ""cleanup_downloads.py""}",high,True,Script execution confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
848627455b86,could you look for assignment documents right now,search_files,"{""file_type"": ""jpg"", ""folder"": ""Screenshots"", ""query"": ""assignment""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Screenshots"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
bfc50448ba3e,jarvis remind me to leave for class at 9:30 am please,set_reminder,"{""task"": ""leave for class"", ""time"": ""at 9:30 am""}",set_reminder,"{""task"": ""leave for class"", ""time"": ""at 9:30 am""}",low,False,Reminder created,synthetic_paraphrase_wrapper,en,laptop_assistant
485d13b5be68,hey jarvis draft an email to Aarav about assignment submission for me,draft_email,"{""recipient"": ""Aarav"", ""subject"": ""assignment submission""}",draft_email,"{""recipient"": ""Aarav"", ""subject"": ""assignment submission""}",medium,True,Email draft created,synthetic_paraphrase_wrapper,en,laptop_assistant
3ce28525c62c,search for invoice docx files in Downloads for me,search_files,"{""file_type"": ""docx"", ""folder"": ""Downloads"", ""query"": ""invoice""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Downloads"", ""query"": ""invoice""}",low,False,Search results for invoice,synthetic_paraphrase_wrapper,en,laptop_assistant
4a8aa757ae51,could you set volume to 25 percent,set_volume,"{""level"": 25}",set_system_volume,"{""level"": 25}",low,False,Volume set to 25%,synthetic_paraphrase_wrapper,en,laptop_assistant
7b5d4edd3ffb,please make screen brightness 90 for me,set_brightness,"{""level"": 90}",set_screen_brightness,"{""level"": 90}",low,False,Brightness set to 90%,synthetic_paraphrase_wrapper,en,laptop_assistant
0604ed51141e,could you look for notes documents for me,search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""notes""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
6dfede53d584,please set volume to 65 percent,set_volume,"{""level"": 65}",set_system_volume,"{""level"": 65}",low,False,Volume set to 65%,synthetic_paraphrase_wrapper,en,laptop_assistant
6cf36494836a,show me zip files related to invoice please,search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""invoice""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""invoice""}",low,False,Search results for invoice,synthetic_paraphrase_wrapper,en,laptop_assistant
79f884376447,can you start a note about shopping list for me,create_note,"{""title"": ""shopping list""}",create_note,"{""content"": """", ""title"": ""shopping list""}",low,False,Note shopping list created,synthetic_paraphrase_wrapper,en,laptop_assistant
5d582173c301,dim the screen by 10 percent,decrease_brightness,"{""delta"": 10}",adjust_screen_brightness,"{""delta"": 10, ""direction"": ""down""}",low,False,Brightness decreased by 10%,synthetic_template,en,laptop_assistant
a79ca104a791,could you search for notes png files in Screenshots,search_files,"{""file_type"": ""png"", ""folder"": ""Screenshots"", ""query"": ""notes""}",search_files,"{""file_type"": ""png"", ""folder"": ""Screenshots"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
716e5f5b6a7e,could you jarvis set sound to 40,set_volume,"{""level"": 40}",set_system_volume,"{""level"": 40}",low,False,Volume set to 40%,synthetic_paraphrase_wrapper,en,laptop_assistant
a20453d5d1f4,can you search for script pdf files in Projects,search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""script""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""script""}",low,False,Search results for script,synthetic_paraphrase_wrapper,en,laptop_assistant
5d26f112d912,can you put speaker volume at 75 percent quickly,set_volume,"{""level"": 75}",set_system_volume,"{""level"": 75}",low,False,Volume set to 75%,synthetic_paraphrase_wrapper,en,laptop_assistant
1acdf640e966,jarvis create a note called machine learning ideas when possible,create_note,"{""title"": ""machine learning ideas""}",create_note,"{""content"": """", ""title"": ""machine learning ideas""}",low,False,Note machine learning ideas created,synthetic_paraphrase_wrapper,en,laptop_assistant
15a8abe4ab94,can you send an email to Rahul saying I will share the travel photos soon,send_email,"{""message"": ""I will share the travel photos soon"", ""recipient"": ""Rahul""}",send_email,"{""message"": ""I will share the travel photos soon"", ""recipient"": ""Rahul""}",high,True,Send email confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
55ee2a4470b8,can you turn brightness up by 20 when possible,increase_brightness,"{""delta"": 20}",adjust_screen_brightness,"{""delta"": 20, ""direction"": ""up""}",low,False,Brightness increased by 20%,synthetic_paraphrase_wrapper,en,laptop_assistant
7948134d00d7,find resume files in Screenshots,search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""resume""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_template,en,laptop_assistant
fe94586fde52,hey jarvis find assignment files in Desktop quickly,search_files,"{""file_type"": ""py"", ""folder"": ""Desktop"", ""query"": ""assignment""}",search_files,"{""file_type"": ""py"", ""folder"": ""Desktop"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
0c90f45d75a0,search for photo jpg files in Documents,search_files,"{""file_type"": ""jpg"", ""folder"": ""Documents"", ""query"": ""photo""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Documents"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_template,en,laptop_assistant
7defc43fc2b5,jarvis search for assignment pptx files in Documents,search_files,"{""file_type"": ""pptx"", ""folder"": ""Documents"", ""query"": ""assignment""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Documents"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
8c04bb0626fa,could you switch off the TV in the study room when possible,smart_home_off,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
cf19b27b53d1,could you enable study room fan please,smart_home_on,"{""device"": ""fan"", ""room"": ""study room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""fan"", ""room"": ""study room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
4d7ee05ac092,i need you to switch to Zoom quickly,switch_app,"{""app"": ""zoom"", ""display_name"": ""Zoom""}",switch_application,"{""app"": ""zoom""}",low,False,Zoom handled,synthetic_paraphrase_wrapper,en,laptop_assistant
951815225ce1,can you make it 20 percent louder right now,increase_volume,"{""delta"": 20}",adjust_system_volume,"{""delta"": 20, ""direction"": ""up""}",low,False,Volume increased by 20%,synthetic_paraphrase_wrapper,en,laptop_assistant
cd5b899db146,search for meeting png files in Downloads,search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""meeting""}",search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_template,en,laptop_assistant
dd75c03cc02f,please show me PowerShell please,switch_app,"{""app"": ""powershell"", ""display_name"": ""PowerShell""}",switch_application,"{""app"": ""powershell""}",low,False,PowerShell handled,synthetic_paraphrase_wrapper,en,laptop_assistant
774538bdb94c,show me pdf files related to script,search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",low,False,Search results for script,synthetic_template,en,laptop_assistant
32a8a37c5fd4,can you play study music,play_music,"{""query"": ""study music""}",play_music,"{""query"": ""study music""}",low,False,Playing study music,synthetic_paraphrase_wrapper,en,laptop_assistant
2547d44614fa,jarvis draft an email to Mom about resume please,draft_email,"{""recipient"": ""Mom"", ""subject"": ""resume""}",draft_email,"{""recipient"": ""Mom"", ""subject"": ""resume""}",medium,True,Email draft created,synthetic_paraphrase_wrapper,en,laptop_assistant
e3fed9566c82,could you add add this to my todo list to trip plan for me,append_note,"{""content"": ""add this to my todo list"", ""title"": ""trip plan""}",append_to_note,"{""content"": ""add this to my todo list"", ""title"": ""trip plan""}",low,False,Note trip plan updated,synthetic_paraphrase_wrapper,en,laptop_assistant
d1328f746b7a,bring up Terminal when possible,open_app,"{""app"": ""terminal"", ""display_name"": ""Terminal""}",open_application,"{""app"": ""terminal""}",low,False,Terminal handled,synthetic_paraphrase_wrapper,en,laptop_assistant
7141898716a8,take me to Documents please,open_folder,"{""folder"": ""Documents""}",open_folder,"{""folder"": ""Documents""}",low,False,Documents folder opened,synthetic_paraphrase_wrapper,en,laptop_assistant
c3b02b235bc1,i need you to jarvis set sound to 65,set_volume,"{""level"": 65}",set_system_volume,"{""level"": 65}",low,False,Volume set to 65%,synthetic_paraphrase_wrapper,en,laptop_assistant
19be0b84a4cd,i need you to look for photo documents right now,search_files,"{""file_type"": ""pptx"", ""folder"": ""Pictures"", ""query"": ""photo""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Pictures"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_paraphrase_wrapper,en,laptop_assistant
a8d3d60ff809,find presentation files in Downloads,search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""presentation""}",search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_template,en,laptop_assistant
1f33e12490cb,find project report files in Videos,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""project report""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_template,en,laptop_assistant
4a8edb509437,draft an email to Aarav about project update,draft_email,"{""recipient"": ""Aarav"", ""subject"": ""project update""}",draft_email,"{""recipient"": ""Aarav"", ""subject"": ""project update""}",medium,True,Email draft created,synthetic_template,en,laptop_assistant
bcca064689f1,could you close Firefox,close_app,"{""app"": ""firefox"", ""display_name"": ""Firefox""}",close_application,"{""app"": ""firefox""}",medium,False,Firefox handled,synthetic_paraphrase_wrapper,en,laptop_assistant
d20a992f001e,i need you to play the next track please,next_track,{},next_media_track,{},low,False,Skipped to next track,synthetic_paraphrase_wrapper,en,laptop_assistant
ed22c4b15e70,stop Spotify please,close_app,"{""app"": ""spotify"", ""display_name"": ""Spotify""}",close_application,"{""app"": ""spotify""}",medium,False,Spotify handled,synthetic_paraphrase_wrapper,en,laptop_assistant
22891c97e707,can you open shell quickly,open_terminal,"{""terminal_type"": ""default""}",open_terminal,"{""terminal_type"": ""default""}",medium,False,Terminal opened,synthetic_paraphrase_wrapper,en,laptop_assistant
b02c013f91ea,decrease brightness by 20 percent,decrease_brightness,"{""delta"": 20}",adjust_screen_brightness,"{""delta"": 20, ""direction"": ""down""}",low,False,Brightness decreased by 20%,synthetic_template,en,laptop_assistant
71e2b8392de3,search web for best laptop under 60000 quickly,search_web,"{""query"": ""best laptop under 60000""}",search_web,"{""query"": ""best laptop under 60000""}",low,False,Web search opened for best laptop under 60000,synthetic_paraphrase_wrapper,en,laptop_assistant
d473ee9bacb5,hey jarvis show me mp4 files related to resume,search_files,"{""file_type"": ""mp4"", ""folder"": ""Videos"", ""query"": ""resume""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Videos"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
54170104a9ad,jarvis set sound to 75,set_volume,"{""level"": 75}",set_system_volume,"{""level"": 75}",low,False,Volume set to 75%,synthetic_template,en,laptop_assistant
0ee94d0acbe5,can you find resume files in Music when possible,search_files,"{""file_type"": ""pptx"", ""folder"": ""Music"", ""query"": ""resume""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Music"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
5eb06d23bdb9,jarvis close WhatsApp for me,close_app,"{""app"": ""whatsapp"", ""display_name"": ""WhatsApp""}",close_application,"{""app"": ""whatsapp""}",medium,False,WhatsApp handled,synthetic_paraphrase_wrapper,en,laptop_assistant
fcfbfaa8e339,hey jarvis put speaker volume at 100 percent quickly,set_volume,"{""level"": 100}",set_system_volume,"{""level"": 100}",low,False,Volume set to 100%,synthetic_paraphrase_wrapper,en,laptop_assistant
aab68383172f,switch off the AC in the study room,smart_home_off,"{""device"": ""AC"", ""room"": ""study room"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""AC"", ""room"": ""study room"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_template,en,laptop_assistant
54b84171cda4,i need you to search for assignment png files in Videos for me,search_files,"{""file_type"": ""png"", ""folder"": ""Videos"", ""query"": ""assignment""}",search_files,"{""file_type"": ""png"", ""folder"": ""Videos"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
